trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
806,False,"{'a': 0.1493749690059504, 'e': 0.13232037466024738}",20,6,26.465158564465682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.14934737622606303, 'e': 0.13198957372359676}",20,13,13.28786083304415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.14931982770559074, 'e': 0.13165959978928776}",30,16,28.49745912730635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.14929232331715964, 'e': 0.13133045078981456}",25,8,31.35397259986417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.1492648629339225, 'e': 0.13100212466284003}",30,13,30.612735697500785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.14923744642955591, 'e': 0.13067461935118294}",30,16,26.61002452028451,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.14921007367825742, 'e': 0.130347932802805}",20,10,20.65999937486502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.1491827445547428, 'e': 0.130022062970798}",30,13,31.457024755023003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.14915545893424328, 'e': 0.12969700781337098}",35,14,39.44820348350455,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.14912821669250267, 'e': 0.12937276529383757}",20,9,19.853920616190457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.14910101770577475, 'e': 0.12904933338060298}",20,8,24.056414094407966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.14907386185082044, 'e': 0.12872671004715147}",35,26,19.510465675301628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.14904674900490525, 'e': 0.1284048932720336}",20,2,32.014460094927074,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.14901967904579633, 'e': 0.12808388103885354}",25,15,22.31202315539543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.14899265185176008, 'e': 0.1277636713362564}",20,12,12.496236862686645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.1489656673015593, 'e': 0.12744426215791577}",20,11,20.92798036633048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.1489387252744507, 'e': 0.127125651502521}",30,0,56.42950585390174,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.14891182565018218, 'e': 0.1268078373737647}",20,10,18.70623552096102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.1488849683089902, 'e': 0.12649081778033028}",20,13,16.629429975156796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.1488581531315973, 'e': 0.12617459073587947}",25,10,31.795685800502586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.14883137999920953, 'e': 0.1258591542590398}",20,9,17.765202830223103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.14880464879351374, 'e': 0.12554450637339218}",25,8,28.734851838704856,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.1487779593966753, 'e': 0.1252306451074587}",35,16,34.56017200190683,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.14875131169133526, 'e': 0.12491756849469007}",20,11,16.14845422478775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.14872470556060824, 'e': 0.12460527457345336}",20,13,12.735892452706473,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.14869814088807956, 'e': 0.12429376138701972}",35,13,38.63867485054922,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.14867161755780306, 'e': 0.12398302698355218}",20,10,20.477107027871035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.14864513545429844, 'e': 0.12367306941609331}",25,17,16.329433977250407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.148618694462549, 'e': 0.12336388674255308}",20,12,18.59303201809899,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.14859229446799904, 'e': 0.1230554770256967}",30,13,26.619768639321684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.14856593535655163, 'e': 0.12274783833313248}",30,11,39.56195503470982,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.14853961701456606, 'e': 0.12244096873729965}",20,0,31.46104202067127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.1485133393288556, 'e': 0.1221348663154564}",30,19,22.157014710554783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.14848710218668504, 'e': 0.12182952914966777}",20,6,25.123569017496955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.1484609054757684, 'e': 0.12152495532679361}",25,8,32.86201726106194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.14843474908426657, 'e': 0.12122114293847663}",20,6,29.44183217340646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.148408632900785, 'e': 0.12091809008113044}",25,8,30.227050313061113,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.1483825568143714, 'e': 0.12061579485592762}",35,18,32.00034968357202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.14835652071451352, 'e': 0.12031425536878781}",20,4,27.054672892530927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.1483305244911367, 'e': 0.12001346973036585}",20,7,23.697287594588904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.1483045680346019, 'e': 0.11971343605603994}",20,13,14.334763497256548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.1482786512357031, 'e': 0.11941415246589984}",25,11,29.303622996480446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.14825277398566541, 'e': 0.1191156170847351}",25,16,20.406422673069972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.1482269361761426, 'e': 0.11881782804202327}",35,21,31.12693036429638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.1482011376992151, 'e': 0.11852078347191822}",20,3,28.09583497773741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.14817537844738762, 'e': 0.11822448151323843}",30,16,31.614127594653887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.14814965831358715, 'e': 0.11792892030945534}",25,13,20.52314995762996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.1481239771911607, 'e': 0.11763409800868171}",30,18,22.80863435108799,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.14809833497387312, 'e': 0.11734001276366002}",35,19,31.490465575712978,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.14807273155590517, 'e': 0.11704666273175086}",20,8,21.586664460980124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.14804716683185115, 'e': 0.1167540460749215}",25,11,26.76872645050291,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.14802164069671692, 'e': 0.1164621609597342}",25,15,20.69718876906902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.14799615304591782, 'e': 0.11617100555733487}",30,13,36.50659187700968,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.14797070377527655, 'e': 0.11588057804344154}",20,0,33.31977470972384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.1479452927810211, 'e': 0.11559087659833295}",25,20,10.35736978625394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.14791991995978274, 'e': 0.11530189940683712}",25,7,36.16846871605292,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.14789458520859397, 'e': 0.11501364465832002}",30,16,29.921009344313553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.14786928842488642, 'e': 0.11472611054667424}",20,9,21.19782188737565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.14784402950648895, 'e': 0.11443929527030755}",20,12,15.331037290292244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.14781880835162556, 'e': 0.1141531970321318}",30,20,19.948529957834715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.14779362485891342, 'e': 0.11386781403955147}",30,13,31.140252540681093,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.14776847892736095, 'e': 0.1135831445044526}",25,10,30.041905950034153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1477433704563657, 'e': 0.11329918664319147}",35,15,35.00831354232427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.14771829934571265, 'e': 0.1130159386765835}",25,2,36.08362236139488,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.14769326549557202, 'e': 0.11273339882989204}",20,16,6.327029045419102,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.14766826880649744, 'e': 0.11245156533281732}",20,8,22.866403793915005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.1476433091794241, 'e': 0.11217043641948528}",30,15,29.74189810241215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.1476183865156667, 'e': 0.11189001032843658}",25,8,33.991902234195926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.14759350071691768, 'e': 0.11161028530261549}",20,12,17.422758320838582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.14756865168524533, 'e': 0.11133125958935895}",35,18,30.669349110203655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.14754383932309179, 'e': 0.11105293144038557}",25,16,18.61756898391523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.14751906353327135, 'e': 0.1107752991117846}",20,10,20.65338892768685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.14749432421896855, 'e': 0.11049836086400515}",25,16,18.599735162483416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.14746962128373625, 'e': 0.11022211496184514}",25,15,20.00977594026066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.14744495463149396, 'e': 0.10994655967444054}",30,14,27.14003781861018,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.1474203241665259, 'e': 0.10967169327525444}",25,7,30.60823654415029,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.14739572979347926, 'e': 0.10939751404206631}",20,9,22.056861521853193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.1473711714173624, 'e': 0.10912402025696115}",20,8,24.48745049449223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.14734664894354307, 'e': 0.10885121020631876}",25,13,24.473680934325778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.14732216227774664, 'e': 0.10857908218080296}",30,7,39.14323850167703,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.14729771132605424, 'e': 0.10830763447535097}",20,8,26.511009021078017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.14727329599490124, 'e': 0.10803686538916259}",25,3,40.07502058368427,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.1472489161910753, 'e': 0.10776677322568969}",30,11,37.367049605640105,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.14722457182171475, 'e': 0.10749735629262547}",20,5,25.624559965860236,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.14720026279430673, 'e': 0.10722861290189392}",30,19,20.09720835072375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.14717598901668574, 'e': 0.10696054136963919}",20,7,23.763456510812272,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.14715175039703174, 'e': 0.10669314001621509}",30,21,16.2185819956052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.14712754684386847, 'e': 0.10642640716617456}",25,13,23.215650865216485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.14710337826606187, 'e': 0.10616034114825913}",20,0,34.47588997097678,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.14707924457281835, 'e': 0.10589494029538848}",30,20,21.64335045131822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.14705514567368316, 'e': 0.10563020294465002}",20,0,32.429801816665574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.14703108147853874, 'e': 0.1053661274372884}",25,11,25.958102463377514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.14700705189760302, 'e': 0.1051027121186952}",25,13,22.83589020097608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.14698305684142793, 'e': 0.10483995533839846}",20,8,22.042996821047076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.1469590962208976, 'e': 0.10457785545005246}",25,7,31.523533329580534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.14693516994722694, 'e': 0.10431641081142734}",20,13,11.520785833686139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.14691127793195993, 'e': 0.10405561978439878}",20,11,16.10052071542699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.14688742008696803, 'e': 0.10379548073493779}",20,5,28.201256910823616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.14686359632444862, 'e': 0.10353599203310045}",20,12,14.142392180926214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.14683980655692355, 'e': 0.1032771520530177}",20,12,15.072131693477974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.14681605069723727, 'e': 0.10301895917288516}",25,14,22.047169574837486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.14679232865855568, 'e': 0.10276141177495296}",20,11,12.57433189278897,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.14676864035436424, 'e': 0.10250450824551557}",20,6,28.08351948641658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.14674498569846664, 'e': 0.1022482469749018}",20,6,29.14414203518515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.1467213646049832, 'e': 0.10199262635746455}",20,10,18.241648079049853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.14669777698834938, 'e': 0.1017376447915709}",20,5,27.959672964931695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.14667422276331424, 'e': 0.10148330067959196}",30,18,22.810834008652126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.14665070184493903, 'e': 0.10122959242789299}",30,21,17.55350011595368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.14662721414859559, 'e': 0.10097651844682326}",20,14,10.546250504296324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.1466037595899649, 'e': 0.10072407715070622}",20,3,24.69267667051514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.1465803380850357, 'e': 0.10047226695782946}",25,8,31.244500773905507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.14655694955010296, 'e': 0.10022108629043489}",20,13,12.643275563597053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.1465335939017663, 'e': 0.09997053357470881}",25,13,23.60625960388694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.1465102710569288, 'e': 0.09972060724077203}",25,15,19.63943259518207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.14648698093279536, 'e': 0.09947130572267011}",20,14,12.484814709575014,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.14646372344687142, 'e': 0.09922262745836344}",20,7,24.21583297599303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.14644049851696134, 'e': 0.09897457088971753}",20,8,21.216762422875654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.14641730606116724, 'e': 0.09872713446249325}",30,19,20.854981727232598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.1463941459978874, 'e': 0.09848031662633702}",25,17,15.64330952318948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.14637101824581492, 'e': 0.09823411583477118}",20,15,10.515526484960022,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.14634792272393637, 'e': 0.09798853054518426}",25,17,17.648670057293693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.14632485935153045, 'e': 0.0977435592188213}",20,10,19.083618608707916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.1463018280481664, 'e': 0.09749920032077426}",35,24,22.164642260881944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.14627882873370296, 'e': 0.09725545231997233}",25,7,32.72944973292462,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.1462558613282867, 'e': 0.0970123136891724}",30,10,33.143705512915645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.14623292575235092, 'e': 0.09676978290494948}",20,0,33.574984174141996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.14621002192661414, 'e': 0.0965278584476871}",20,12,17.69516623306976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.14618714977207892, 'e': 0.0962865388015679}",25,3,38.99721619354883,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.14616430921003037, 'e': 0.09604582245456399}",30,16,26.08726735719593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.14614150016203492, 'e': 0.09580570789842757}",25,16,14.376134354490052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.14611872254993905, 'e': 0.09556619362868152}",25,16,19.58295236663609,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.1460959762958679, 'e': 0.09532727814460981}",25,12,27.52550104348733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.14607326132222404, 'e': 0.09508895994924829}",20,9,20.935156872150355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.14605057755168616, 'e': 0.09485123754937518}",20,3,25.876991399941545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.14602792490720778, 'e': 0.09461410945550175}",20,8,21.647057535898455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.14600530331201603, 'e': 0.094377574181863}",20,6,23.81572821313961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.14598271268961024, 'e': 0.09414163024640834}",30,21,15.772631475126968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.14596015296376091, 'e': 0.09390627617079232}",35,16,30.660753193884325,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.1459376240585083, 'e': 0.09367151048036536}",25,14,19.093908530414893,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.1459151258981611, 'e': 0.09343733170416445}",20,10,21.70360917388999,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.14589265840729554, 'e': 0.09320373837490403}",25,13,24.559097606870168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.14587022151075368, 'e': 0.09297072902896679}",25,15,18.764561516921823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.14584781513364267, 'e': 0.09273830220639437}",25,11,25.06548805557567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.14582543920133317, 'e': 0.09250645645087839}",25,7,29.22075817541565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.14580309363945831, 'e': 0.0922751903097512}",35,21,26.655684130782802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.14578077837391246, 'e': 0.09204450233397682}",35,15,41.38224767030143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.14575849333085, 'e': 0.09181439107814189}",20,0,30.065896236663733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.14573623843668423, 'e': 0.09158485510044653}",20,8,19.863410292367906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.1457140136180861, 'e': 0.09135589296269543}",20,11,15.706729226509719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.14569181880198298, 'e': 0.09112750323028869}",30,20,19.094763054305943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1456696539155576, 'e': 0.09089968447221297}",30,4,45.897686617027425,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.14564751888624694, 'e': 0.09067243526103246}",20,10,19.322962858766942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.1456254136417409, 'e': 0.09044575417287987}",25,12,25.13600689069127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.14560333810998122, 'e': 0.09021963978744768}",30,16,24.68958138956649,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.14558129221916044, 'e': 0.08999409068797906}",25,3,41.18452149162738,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.14555927589772058, 'e': 0.08976910546125912}",25,17,14.375645914244153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.14553728907435223, 'e': 0.08954468269760597}",20,4,26.298530159231895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.14551533167799316, 'e': 0.08932082099086197}",30,12,34.909372358210575,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.1454934036378275, 'e': 0.08909751893838481}",30,17,19.58812119869853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.14547150488328436, 'e': 0.08887477514103886}",30,19,19.89801573235787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.14544963534403693, 'e': 0.08865258820318626}",30,10,38.02150625368904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.14542779495000122, 'e': 0.08843095673267831}",35,23,25.166472786889965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.14540598363133506, 'e': 0.08820987934084662}",25,14,25.802258855260114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.14538420131843702, 'e': 0.08798935464249451}",25,17,14.132326483771859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.14536244794194533, 'e': 0.08776938125588828}",20,6,26.787012613774234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.14534072343273668, 'e': 0.08754995780274856}",30,20,17.105799283946578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.14531902772192534, 'e': 0.0873310829082417}",20,9,22.729541961616807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.14529736074086197, 'e': 0.08711275520097109}",20,6,25.36459108294737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.14527572242113262, 'e': 0.08689497331296867}",30,15,28.33082438541676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.14525411269455762, 'e': 0.08667773587968625}",25,13,22.67388620554465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.1452325314931906, 'e': 0.08646104153998704}",20,0,30.22383257996578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
977,False,"{'a': 0.14521097874931743, 'e': 0.08624488893613708}",20,10,20.077767753338698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.1451894543954552, 'e': 0.08602927671379673}",20,3,30.080279630747214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.14516795836435106, 'e': 0.08581420352201224}",20,6,26.868976091471396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
